1169,12.9140625,15.849576,3.59375,0
1159,12.890625,15.59620762,3.5625,0
1144.5,12.9140625,15.58213234,3.546875,0
1118,13.359375,15.35691643,4.03125,0
1092,13.4296875,15.0613203,3.421875,0
1087.5,13.078125,14.72349644,3.28125,0
1076.5,12.65625,14.72349644,3.25,0
1063,12.6328125,14.39974785,3.1875,0
1052.5,12.609375,14.24491215,3.125,0
1031.5,12.65625,13.93523979,3.078125,0
1013,12.7265625,13.63964367,3.046875,0
991.5,12.7265625,13.41442776,2.9609375,0
978.5,12.75,13.02029991,2.9453125,0
972,13.4296875,12.78100777,3.53125,0
959.5,14.2734375,12.47133636,3.859375,0
945,15.28125,12.37280369,4.015625,0
937,16.4296875,11.90829563,4.421875,0
939.5,17.4609375,11.26080036,4.328125,0
949,18.0234375,10.75406361,4.171875,0
946.5,18.1640625,10.35993576,4.15625,0
954.5,18.3046875,9.684288025,4.6953125,0
970,19.125,9.107172012,4.7734375,0
993.5,20.296875,8.614512444,5.1796875,0
1026.5,21.8671875,7.896636009,6.03125,0
1062,22.921875,7.530660152,5.8359375,0
1100.5,23.6015625,6.840936184,6.328125,0
1140,23.671875,6.559415817,5.5390625,0
1151.5,21.3984375,5.616323948,4.9140625,0
1160.5,19.3359375,5.433336258,5.1015625,0
1172.5,18.28125,4.940676212,5.1328125,0
1176,18.046875,4.152420044,5.1015625,0
1183,18.2578125,3.856823921,5.5703125,0
1180.5,18.46875,3.75829196,5.3046875,0
1175.5,18.046875,3.307860136,5.3046875,0
1148,16.78125,3.054491997,4.34375,0
1136,15.9609375,2.688515902,4.8203125,0
1109.5,15.84375,2.1817801,4.7734375,0
1091,15.3515625,1.843955994,3.640625,0
1077.5,15.3984375,1.646891952,3.65625,0
1053,15.046875,1.337219954,4.5234375,0
1036.5,15.421875,1.097928047,4.453125,0
1015,15.796875,0.802331984,4.109375,0
1001,15.7265625,0,4.109375,0
991.5,16.21875,0,4.078125,0
984.5,16.875,0,4.28125,0
981.5,17.4140625,0,4.328125,0
973.5,17.4375,0,3.921875,0
961.5,17.203125,0,4.015625,0
958.5,17.296875,0,3.984375,0
951,17.203125,0,3.734375,0
942.5,17.015625,0,3.765625,0
939.5,16.875,0,3.75,0
934,16.8046875,0,3.515625,0
930.5,16.828125,0,3.828125,0
926.5,17.0859375,0,3.796875,0
929.5,17.5078125,0,4.171875,0
933.5,17.859375,0,3.703125,0
937,17.7421875,0,3.703125,0
933,17.484375,0,3.734375,0
935.5,17.4609375,0,3.765625,2.1875
939,18.1171875,0,5.6015625,9.609375
939,22.21875,0,8.8515625,15.234375
975,37.453125,0,12.84375,18.1640625
1046.5,53.5078125,0,13.0625,19.8046875
1140.5,57.1640625,0,13.234375,21.1328125
1218,53.8359375,0,13.6484375,22.03125
1240.5,54.609375,0,14.0078125,22.6171875
1228,52.96875,0,13.6953125,22.4609375
1195,54.09375,0.830484033,14.0546875,22.4609375
1120,56.390625,1.956564069,13.9921875,22.4609375
1073,58.96875,2.801124096,13.9609375,22.4609375
1055.5,59.25,3.561228037,14.4609375,22.6171875
1076,66.9609375,4.293179989,17.1171875,22.6171875
1108.5,70.4296875,5.025132179,17.0234375,22.9296875
1120.5,68.203125,5.771160126,15.390625,23.046875
1128,67.453125,6.57349205,15.25,23.046875
1153,66.5390625,7.206912041,14.6484375,23.046875
1178,65.1796875,7.910712242,14.3828125,23.9453125
1210.5,65.1796875,8.600436211,14.984375,25.859375
1270.5,65.15625,9.219779968,15.46875,26.171875
1327,63.328125,10.00803566,16.4765625,26.2890625
1387.5,66.140625,10.62738037,17.0546875,26.2890625
1448.5,64.9453125,11.17634392,16.390625,26.015625
1510.5,63.1171875,11.79568768,16.328125,26.171875
1601.5,61.6875,12.26019573,16.15625,26.015625
1680,58.7109375,12.90769196,16.4609375,25.859375
1750,58.4296875,13.28774452,17.4921875,26.015625
1803,58.7578125,13.92116451,18.859375,25.859375
1872.5,61.9921875,14.62496376,21.40625,25.859375
1972.5,69.0703125,15.00501633,28,25.859375
1937.5,77.8359375,15.55397987,28.5390625,25.859375
1788.5,76.453125,15.83549976,26.8203125,25.546875
1665.5,77.6953125,16.7082119,25.4296875,25.2734375
1572.5,79.59375,17.28532791,24.4375,25.4296875
1526,80.625,17.86244392,23.3203125,25.4296875
1544,80.203125,18.45363617,22.6171875,24.9609375
1544,77.578125,18.96037292,21.875,24.21875
1557.5,74.15625,19.60786819,21.265625,22.03125
1547.5,68.0625,20.2694397,17.6484375,19.21875
1538,58.078125,20.6213398,15.09375,18.4765625
1598.5,53.15625,20.9310112,14.5078125,18.3203125
1635,51.3984375,21.25476074,14.2265625,17.1484375
1632.5,46.734375,21.52220345,13.28125,16.8359375
1643,45.3046875,21.84595299,13.359375,16.9921875
1666.5,44.296875,22.09931946,13.09375,15.9765625
1661.5,40.7578125,22.29638481,11.3984375,14.1796875
1657,36.46875,22.39491653,10.4375,10.625
1668.5,29.859375,22.66235924,8.1328125,5.2734375
1688,23.578125,22.56382751,7.6640625,0
1689,20.6953125,22.56382751,7.125,0
1679.5,18.3515625,22.66235924,6.484375,0
1681.5,16.21875,22.63420868,5.9453125,0
1671,14.625,22.46529579,5.5390625,0
1662,13.3828125,22.50752449,5.2421875,0
1643.5,13.078125,22.36676407,5.2109375,0
1638,12.984375,22.29638481,5.2578125,0
1621.5,13.0546875,22.24007988,5.1796875,0
1635,12.9609375,22.01486397,5.1484375,0
1622,12.84375,22.01486397,5.1796875,0
1626,12.84375,21.73334503,5.1796875,0
1601,12.984375,21.64888763,5.0546875,0
1603.5,12.8203125,21.56443214,5.1015625,0
1591.5,12.890625,21.39551926,5.0703125,0
1570,12.9609375,21.26883698,5.0234375,0
1563,12.984375,21.0154686,5.0234375,0
1546,13.0078125,20.80432892,4.9921875,0
1523.5,12.9140625,20.63541603,4.8515625,0
1512,12.9609375,20.38204765,4.8515625,0
1483.5,12.84375,20.11460495,4.8984375,0
1467,13.3125,19.86123657,4.9765625,0
1458.5,13.5,19.67824745,4.8046875,0
1426.5,13.453125,19.32634735,4.8515625,0
