1573,73.0078125,82.10530853,20.36132813,21.59090996
1581,71.6015625,82.07715607,19.67773438,21.439394
1578,70.546875,82.07715607,19.23828125,21.439394
1577,70.6875,82.07715607,19.48242188,21.439394
1575.5,70.78125,82.07715607,19.38476563,21.59090996
1580,71.1796875,82.07715607,19.43359375,21.439394
1581.5,70.3125,82.07715607,19.21386719,21.28787994
1578.5,69.9140625,82.07715607,19.01855469,21.28787994
1580.5,69.234375,82.07715607,18.9453125,19.66666794
1572,63.4453125,82.07715607,15.8203125,19.07575607
1573,58.8984375,82.07715607,15.69824219,19.07575607
1577,59.015625,82.07715607,15.25878906,19.36363602
1574,58.7109375,82.07715607,15.69824219,19.51515198
1576,59.4375,82.07715607,16.04003906,19.95454788
1578,61.1015625,82.07715607,16.55273438,19.95454788
1577.5,61.2421875,82.07715607,16.84570313,20.10606003
1577,62.5078125,82.07715607,17.33398438,20.25757599
1577.5,63.65625,82.07715607,17.74902344,20.40909004
1581,64.546875,82.07715607,17.89550781,21
1578,67.171875,82.07715607,18.79882813,21.13636208
1580.5,68.0390625,82.07715607,19.11621094,21
1582,67.828125,82.07715607,18.82324219,21.13636208
1580,68.203125,82.07715607,19.06738281,20.54545593
1578.5,65.578125,82.07715607,17.72460938,20.40909004
1580.5,64.7109375,82.07715607,17.45605469,20.25757599
1574,63.5625,82.07715607,17.28515625,20.10606003
1574,61.875,82.10530853,16.72363281,18.48484802
1572,58.5234375,82.14753723,14.89257813,18.48484802
1574.5,55.2421875,82.1756897,14.89257813,17.89393997
1577,54.46875,82.1756897,14.47753906,18.18181992
1575.5,54.1875,82.1756897,14.37988281,18.33333206
1573.5,54.3984375,82.1756897,14.77050781,18.92424393
1576.5,55.59375,82.1756897,15.64941406,19.66666794
1576.5,58.453125,82.1756897,15.96679688,19.36363602
1579,58.171875,82.1756897,16.25976563,17.89393997
1574.5,54.3984375,82.1756897,14.55078125,16.560606
1566,48.5859375,82.14753723,12.67089844,13.74242496
1565,43.0546875,82.10530853,11.03515625,13.74242496
1574,40.2421875,82.10530853,11.10839844,13.89394093
1569,40.078125,82.10530853,11.10839844,14.33333302
1567.5,41.0859375,81.73933411,11.328125,14.63636494
1571,40.96875,81.73933411,11.59667969,15.22727299
1570,42.1875,81.73933411,11.93847656,16.40909195
1568.5,45.796875,81.69710541,13.06152344,16.84848595
1573,47.859375,81.69710541,13.671875,17.59090805
1572.5,50.015625,81.66895294,14.11132813,17.59090805
1571.5,51.7734375,81.66895294,14.33105469,17.28787994
1571,50.671875,81.66895294,13.94042969,17.15151596
1567.5,50.15625,81.66895294,13.94042969,16.84848595
1563,49.96875,81.41558075,13.64746094,16.84848595
1562.5,49.59375,81.41558075,13.59863281,16.84848595
1560.5,48.4453125,81.41558075,13.33007813,16.40909195
1563,47.8359375,81.41558075,12.98828125,16.40909195
1558.5,47.5546875,81.41558075,12.86621094,17.15151596
1565,49.7578125,81.41558075,14.01367188,19.80303001
1571.5,55.96875,81.41558075,16.82128906,21
1591.5,67.7109375,81.37335968,20.45898438,21
1590,67.546875,81.37335968,19.60449219,21.13636208
1566.5,69.140625,81.37335968,19.921875,21
1565.5,69.28125,81.26074982,19.40917969,21
1567.5,68.90625,81.26074982,19.18945313,21.13636208
1564.5,69.140625,81.26074982,19.48242188,21.28787994
1565,70.0078125,81.26074982,19.40917969,21.28787994
1566.5,70.0078125,81.26074982,19.38476563,21
1566.5,69.375,81.26074982,18.96972656,21
1562.5,68.9765625,81.26074982,18.75,21
1563,68.90625,81.26074982,18.67675781,21
1564.5,68.671875,81.26074982,18.72558594,21
1561.5,68.390625,81.26074982,18.70117188,21
1560,68.4375,81.26074982,18.5546875,21
1561.5,67.875,81.26074982,18.60351563,21
1561,68.0390625,81.26074982,18.50585938,21
1565,68.4375,81.26074982,18.57910156,20.84848404
1562.5,67.59375,81.26074982,18.43261719,20.84848404
1560,67.734375,81.26074982,18.359375,20.84848404
1564,66.84375,81.26074982,18.11523438,20.54545593
1561.5,66.0703125,81.30297852,17.7734375,20.54545593
1563.5,65.4375,81.30297852,17.74902344,20.25757599
1560,64.5703125,81.30297852,17.28515625,20.25757599
1561,64.2421875,81.30297852,17.23632813,20.10606003
1562,62.671875,81.30297852,16.65039063,19.66666794
1560.5,61.265625,81.30297852,16.50390625,19.21212006
1555.5,60.609375,81.30297852,15.91796875,19.36363602
1560.5,59.625,81.30297852,16.015625,19.36363602
1560.5,59.9765625,81.30297852,16.2109375,19.95454788
1561,62.015625,81.30297852,17.06542969,20.25757599
1561.5,63.609375,81.30297852,17.13867188,19.95454788
1560.5,62.390625,81.30297852,17.01660156,19.95454788
1561.5,61.96875,81.30297852,17.06542969,19.66666794
1557,62.25,81.26074982,16.72363281,19.80303001
1559,61.3125,81.26074982,16.89453125,19.80303001
1562.5,61.8515625,81.26074982,17.01660156,20.25757599
1558,63.4453125,81.26074982,17.50488281,20.25757599
1564,63.7265625,81.26074982,17.60253906,20.40909004
1562,64.2890625,81.26074982,17.89550781,20.54545593
1560,65.4140625,81.26074982,18.13964844,20.40909004
1561,64.8984375,81.26074982,17.84667969,20.10606003
1561,63.1171875,81.26074982,16.91894531,19.66666794
1563.5,61.7109375,81.26074982,16.65039063,19.66666794
1561.5,61.0078125,81.26074982,16.38183594,18.92424393
1560,58.125,81.26074982,15.67382813,18.18181992
1558.5,55.6875,81.26074982,14.84375,18.18181992
1558,55.4296875,81.30297852,14.77050781,17.89393997
1556,53.625,81.30297852,14.30664063,16.25757599
1558,49.359375,81.30297852,12.13378906,15.81818199
1556.5,46.1484375,81.30297852,12.28027344,15.81818199
1557,46.171875,81.30297852,12.3046875,16.40909195
1561,46.3359375,81.26074982,12.86621094,16.40909195
1556,46.828125,81.26074982,12.79296875,15.969697
1558,46.640625,81.19036865,12.28027344,15.51515293
1556.5,44.3671875,81.19036865,11.9140625,14.77272797
1551.5,42.1171875,80.89477539,11.66992188,12.84848595
1550,39.796875,80.89477539,10.7421875,12.12121296
1548,38.15625,80.89477539,10.49804688,12.40909004
1546.5,37.078125,80.85254669,10.57128906,12.84848595
1548.5,37.9921875,80.82439423,10.86425781,13.89394093
1549,40.3828125,80.57102203,11.328125,15.969697
1554,43.4296875,80.62732697,12.74414063,16.69696808
1558,46.9921875,80.62732697,13.35449219,16.69696808
1553.5,48.328125,80.62732697,13.25683594,16.40909195
1550.5,46.734375,80.58509827,12.93945313,16.25757599
1551,47.34375,80.58509827,13.0859375,16.40909195
1545.5,47.0625,80.58509827,12.86621094,16.25757599
1544.5,47.6484375,80.5147171,12.98828125,16.40909195
1546,47.0625,80.48657227,12.93945313,16.69696808
1545.5,48.328125,80.48657227,13.62304688,17.89393997
1543,51.984375,80.40211487,14.62402344,19.21212006
1555,55.5234375,80.40211487,16.04003906,19.80303001
1558,59.7890625,80.40211487,17.3828125,19.95454788
1557.5,62.8125,80.3739624,17.84667969,20.69696999
1564.5,66.65625,80.3739624,19.16503906,20.84848404
1552.5,66.75,80.3739624,19.26269531,20.54545593
1551,65.9296875,80.3739624,18.28613281,20.54545593
1550,66.703125,80.3739624,18.31054688,20.25757599
1550,65.4609375,80.3739624,17.84667969,20.40909004
1547.5,65.7421875,80.40211487,17.96875,20.40909004
1548,66.0703125,80.40211487,17.94433594,20.54545593
1547.5,65.9765625,80.40211487,18.01757813,20.54545593
1549.5,65.6953125,80.47249603,17.91992188,20.54545593
1552.5,66.1171875,80.47249603,17.96875,20.84848404
1555,67.4296875,80.58509827,18.31054688,21.13636208
1552.5,69.1171875,80.58509827,18.96972656,22.31818199
1560.5,73.4765625,80.58509827,21.11816406,22.18181992
1561.5,74.671875,80.58509827,21.14257813,22.18181992
1556.5,74.8359375,80.6836319,21.26464844,22.03030205
1557,74.4140625,80.6836319,20.75195313,22.18181992
1560.5,74.7421875,80.79624176,20.75195313,22.18181992
1562.5,75.421875,80.83847046,20.8984375,22.46969795
1561,76.6171875,80.93700409,21.45996094,22.46969795
1566,76.59375,81.04960632,21.2890625,22.46969795
1565,76.640625,81.04960632,21.21582031,22.46969795
1566,76.8515625,81.04960632,21.26464844,22.46969795
1570,76.96875,81.20444489,21.2890625,22.31818199
1570,76.7578125,81.23259735,21.09375,22.46969795
1567,76.96875,81.41558075,21.33789063,22.62121201
1570,76.8984375,81.48596191,21.19140625,22.46969795
1567.5,76.453125,81.52819061,21.06933594,22.31818199
1571.5,75.8671875,81.52819061,20.87402344,22.31818199
1570.5,75.75,81.52819061,20.84960938,22.46969795
1565,75.65625,81.52819061,20.87402344,21.439394
1573,71.859375,81.73933411,19.21386719,22.31818199
1575.5,74.1796875,81.73933411,20.23925781,22.77272606
1577.5,76.265625,81.9645462,21.60644531,22.92424202
1582,76.8515625,81.9645462,21.43554688,22.03030205
1566,73.0546875,81.58449554,19.89746094,20.25757599
1551.5,67.1484375,81.58449554,15.64941406,19.07575607
1562.5,60.3046875,81.61264801,15.64941406,19.07575607
1575.5,58.6171875,81.61264801,15.40527344,20.10606003
1573.5,60.234375,81.61264801,15.94238281,20.25757599
1570,64.2421875,81.65487671,16.82128906,20.40909004
1577,64.0546875,81.78156281,17.33398438,20.40909004
1582.5,68.6015625,81.8237915,18.72558594,24.84848595
1592,90.9140625,81.9223175,35.49804688,24.39393616
1582.5,90.328125,81.76748657,28.90625,24.39393616
1575,91.171875,81.50003815,25.1953125,24.39393616
1584.5,90.234375,81.50003815,23.48632813,23.65151405
1577.5,86.15625,81.58449554,21.26464844,22.62121201
1572.5,78.7265625,81.61264801,18.79882813,22.46969795
1574.5,76.40625,81.83786774,19.01855469,23.80303001
1578.5,81.5625,81.83786774,23.41308594,24.24242401
1582.5,84.0234375,81.83786774,23.87695313,24.39393616
1580,85.6640625,81.83786774,23.77929688,24.69696808
1582.5,87.6796875,81.83786774,22.63183594,24.39393616
1573.5,87,81.83786774,19.79980469,22.92424202
1573.5,80.5546875,81.83786774,19.79980469,20.69696999
1564,66.1875,81.83786774,15.47851563,18.18181992
1568.5,56.5546875,81.83786774,14.18457031,18.62121201
1572,55.4296875,81.83786774,14.37988281,19.36363602
1569.5,58.359375,81.83786774,14.96582031,21.72727203
1576,70.453125,81.83786774,21.33789063,24.69696808
1603.5,93.1640625,81.80971527,35.81542969,25.28787613
1599,93.7734375,81.80971527,32.73925781,25.28787613
1586.5,92.8125,81.80971527,28.73535156,24.84848595
1580.5,92.53125,81.80971527,25.70800781,24.10606194
1567,87.375,81.80971527,22.24121094,22.31818199
1574,78.6796875,81.80971527,18.50585938,22.18181992
1573,74.4375,81.80971527,18.82324219,22.03030205
1574.5,73.4765625,81.80971527,18.75,21.72727203
1575,72.4453125,81.80971527,19.21386719,21.72727203
1575,72.46875,81.80971527,19.43359375,21.87878799
1575,72.6328125,81.80971527,19.60449219,21.72727203
1575.5,72.3515625,81.80971527,19.60449219,22.18181992
1578,73.5703125,81.83786774,20.38574219,22.92424202
1576.5,76.8046875,81.83786774,22.04589844,23.36363411
1577.5,79.7578125,81.83786774,23.21777344,22.92424202
1577,78.046875,81.83786774,22.19238281,22.62121201
1579.5,77.1796875,81.83786774,21.65527344,22.77272606
1577.5,77.2265625,81.88008881,21.77734375,22.62121201
1579.5,77.390625,81.95046997,21.85058594,23.060606
1583,78.890625,81.95046997,22.33886719,23.060606
1580,79.2421875,82.133461,22.4609375,23.060606
1582.5,79.0546875,82.133461,21.63085938,22.77272606
1582.5,76.640625,82.133461,17.67578125,20.84848404
1574.5,69.1640625,82.133461,17.28515625,20.40909004
1581,65.1796875,82.24607086,17.26074219,20.54545593
1580,64.875,82.24607086,17.89550781,20.84848404
1581.5,66.1640625,82.24607086,18.359375,21
1582,67.6875,82.24607086,18.82324219,21
1583,67.640625,82.24607086,18.9453125,21.13636208
1585,68.1328125,82.24607086,18.40820313,20.84848404
1580.5,67.3359375,82.24607086,18.43261719,20.84848404
1582.5,66.9140625,82.24607086,18.60351563,21
1588,67.171875,82.24607086,18.60351563,20.84848404
1583,67.5,82.28829956,18.60351563,21
1583.5,67.0078125,82.38682556,18.60351563,20.54545593
1584.5,65.484375,82.45720673,18.01757813,20.54545593
1584,65.671875,82.45720673,18.04199219,20.40909004
1585,64.4296875,82.45720673,17.91992188,20.40909004
1586.5,64.1015625,82.45720673,17.50488281,20.25757599
1582.5,63.75,82.45720673,17.52929688,20.25757599
1584.5,63.4921875,82.45720673,17.43164063,20.25757599
1588.5,63,82.45720673,17.28515625,20.10606003
1584.5,62.6015625,82.45720673,17.23632813,19.80303001
1585,61.21875,82.45720673,16.65039063,18.92424393
1583,58.1484375,82.45720673,15.4296875,18.77272797
1585,56.5546875,82.45720673,15.06347656,18.62121201
1584.5,56.9296875,82.45720673,15.69824219,18.92424393
1585.5,56.9296875,82.45720673,15.35644531,18.77272797
1575.5,56.4375,82.42905426,14.96582031,18.33333206
1584.5,55.8984375,82.42905426,14.94140625,18.18181992
1584,54.5859375,82.42905426,14.94140625,18.18181992
1582,54.3984375,82.52758789,14.94140625,18.33333206
1583,54.75,82.52758789,15.08789063,18.33333206
1578.5,53.9296875,82.48535919,14.47753906,17.59090805
1580,52.7109375,82.48535919,14.20898438,17.59090805
1582,52.4296875,82.48535919,14.16015625,17.59090805
1582,51.609375,82.48535919,14.33105469,17.59090805
1582.5,51.6796875,82.48535919,14.33105469,18.03030396
1578.5,53.1796875,82.45720673,14.84375,18.62121201
1584,54.1171875,82.45720673,15.57617188,18.48484802
1586,54.8671875,82.45720673,15.625,18.48484802
1582,55.59375,82.45720673,14.96582031,18.18181992
1581.5,54.515625,82.38682556,14.96582031,17.89393997
1583,52.9921875,82.38682556,14.77050781,17.74242401
1583,52.6640625,82.38682556,14.55078125,17.74242401
1582,53.2734375,82.38682556,14.42871094,17.89393997
1581,52.3359375,82.38682556,14.55078125,17.89393997
1581.5,52.6875,82.38682556,14.69726563,17.89393997
1586,53.4375,82.38682556,14.89257813,18.03030396
1581,53.0390625,82.38682556,15.40527344,18.33333206
1584.5,54.2578125,82.38682556,15.99121094,19.07575607
1584.5,57.046875,82.38682556,16.28417969,19.07575607
1587.5,57.2109375,82.38682556,16.08886719,18.92424393
1584.5,57.75,82.38682556,15.99121094,18.92424393
1583.5,58.03125,82.38682556,15.8203125,18.77272797
1580.5,56.0625,82.38682556,15.28320313,18.62121201
1587.5,55.359375,82.38682556,15.69824219,18.48484802
1584,56.203125,82.38682556,15.72265625,18.92424393
1584.5,56.0625,82.38682556,16.04003906,19.07575607
1585.5,56.9765625,82.38682556,16.11328125,19.21212006
1587.5,57.9609375,82.38682556,17.13867188,19.80303001
1591.5,59.1328125,82.38682556,17.13867188,20.69696999
1590.5,63.046875,82.38682556,18.48144531,20.40909004
1592,64.3359375,82.38682556,17.79785156,20.10606003
1590.5,62.390625,82.38682556,17.65136719,20.25757599
1587,63.1171875,82.48535919,17.67578125,20.25757599
1590,63.5625,82.48535919,17.89550781,20.40909004
1593,63.7734375,82.48535919,18.06640625,20.54545593
1588,64.3828125,82.48535919,18.50585938,20.54545593
1590,65.203125,82.52758789,18.33496094,20.54545593
1595,64.640625,82.52758789,18.28613281,20.69696999
1591.5,65.25,82.52758789,18.48144531,20.69696999
1591,65.53125,82.55574036,18.43261719,20.54545593
1593,65.484375,82.59796906,18.48144531,20.69696999
1594,64.921875,82.59796906,18.43261719,20.54545593
1593,65.203125,82.62612152,18.38378906,20.54545593
1592.5,65.296875,82.73873138,18.359375,20.69696999
1594,65.34375,82.76688385,18.5546875,20.69696999
1592.5,65.6015625,82.76688385,18.48144531,20.69696999
1597.5,66.046875,82.80910492,18.72558594,20.84848404
1596.5,65.765625,82.80910492,18.67675781,20.69696999
1595.5,65.953125,82.87948608,18.65234375,20.69696999
1599.5,66.1875,83.09062958,18.65234375,20.69696999
1600.5,65.578125,83.09062958,18.13964844,20.40909004
1593.5,64.3359375,83.16101074,16.30859375,19.95454788
1594,61.3125,83.18916321,14.28222656,17.43939209
1593,54.09375,83.23139191,13.72070313,17.15151596
1594,51.0703125,83.25953674,12.81738281,16.40909195
1595.5,48.8203125,83.25953674,11.69433594,15.22727299
1589,44.625,83.23139191,11.30371094,14.18181801
1589,41.5546875,83.23139191,10.44921875,12.12121296
1591.5,38.625,83.23139191,10.32714844,11.66666698
1593,36.28125,83.23139191,10.40039063,11.81818199
1586,35.671875,83.23139191,10.40039063,11.66666698
1590.5,36.140625,82.79502869,10.49804688,11.66666698
1589.5,35.859375,82.89356232,10.49804688,11.66666698
1591.5,35.6015625,82.89356232,10.42480469,11.53030205
1589.5,36.1640625,82.89356232,10.52246094,11.53030205
1582.5,35.4609375,82.66835022,9.9609375,10.63636494
1584.5,34.125,82.66835022,9.252929688,9.454545021
1585.5,32.765625,82.66835022,9.448242188,9.303030968
1583,31.1484375,82.66835022,9.423828125,9.151515007
1581.5,30.65625,82.66835022,9.301757813,9.303030968
1581.5,31.078125,82.62612152,9.5703125,9.454545021
1579,31.359375,82.51351166,10.00976563,10.19696999
1580.5,31.875,82.51351166,10.98632813,11.81818199
1582.5,36.3046875,82.38682556,10.98632813,14.63636494
1589,38.8828125,82.3586731,11.79199219,14.92424202
1586,40.828125,82.0490036,11.96289063,15.07575703
1585.5,42.28125,82.0490036,11.98730469,16.10606003
1588,44.25,82.0490036,13.11035156,16.84848595
1589.5,46.3828125,82.0490036,13.54980469,16.560606
1584,47.203125,82.0490036,13.40332031,16.69696808
1580.5,47.484375,82.0490036,13.52539063,17.43939209
1581.5,49.8046875,82.0490036,14.6484375,17.89393997
1584,52.6640625,82.0490036,14.77050781,17.59090805
1583.5,51.75,82.0490036,14.30664063,17.43939209
1580,50.3671875,82.0490036,14.20898438,17.28787994
1573.5,49.9453125,82.0490036,14.08691406,17.15151596
1575.5,50.484375,81.97862244,14.16015625,17.28787994
1580,50.3671875,81.97862244,14.72167969,17.74242401
1579,51.4921875,81.97862244,14.72167969,17.89393997
1579.5,53.1328125,81.97862244,14.72167969,17.74242401
1578,52.40625,81.90824127,14.62402344,17.74242401
